lat,lon,twb
-88.5,163.125,-28.476587
-88.5,164.375,-28.43076
-88.5,165.625,-28.384745
-88.5,166.875,-28.33856
-88.5,168.125,-28.292225
-88.5,169.375,-28.24572
-88.5,170.625,-28.094461
-88.5,171.875,-28.032034
-88.5,173.125,-27.969685
-88.5,174.375,-27.907393
-88.5,175.625,-27.84518
-88.5,176.875,-27.783062
-88.5,178.125,-27.721018
-88.5,179.375,-27.659082
-87.5,-179.375,-26.249521
-87.5,-178.125,-26.125345
-87.5,-176.875,-26.001814
-87.5,-175.625,-25.878925
-87.5,-174.375,-25.75667
-87.5,-173.125,-25.635092
-87.5,-171.875,-25.51417
-87.5,-170.625,-25.393929
-87.5,-169.375,-25.266462
-87.5,-168.125,-25.05922
-87.5,-166.875,-24.886955
-87.5,-165.625,-24.774473
-87.5,-164.375,-24.715242
-87.5,-163.125,-24.639969
-87.5,-161.875,-24.434538
-87.5,-160.625,-24.243217
-87.5,-159.375,-24.073198
-87.5,-158.125,-23.924232
-87.5,-156.875,-23.79606
-87.5,-155.625,-23.68765
-87.5,-154.375,-23.593199
-87.5,-153.125,-23.511684
-87.5,-151.875,-23.443604
-87.5,-150.625,-23.389505
-87.5,-149.375,-23.349934
-87.5,-148.125,-23.32542
-87.5,-146.875,-23.316523
-87.5,-145.625,-23.337423
-87.5,-144.375,-23.355082
-87.5,-143.125,-23.321547
-87.5,-141.875,-23.298449
-87.5,-140.625,-23.290564
-87.5,-139.375,-23.297281
-87.5,-138.125,-23.31803
-87.5,-136.875,-23.352192
-87.5,-135.625,-23.39922
-87.5,-134.375,-23.45854
-87.5,-133.125,-23.533077
-87.5,-131.875,-23.628237
-87.5,-130.625,-23.739473
-87.5,-129.375,-23.866463
-87.5,-128.125,-24.008942
-87.5,-126.875,-24.159723
-87.5,-125.625,-24.176428
-87.5,-124.375,-24.146074
-87.5,-123.125,-24.124496
-87.5,-121.875,-24.110466
-87.5,-120.625,-24.099861
-87.5,-119.375,-24.06221
-87.5,-118.125,-24.022697
-87.5,-116.875,-23.983479
-87.5,-115.625,-23.944517
-87.5,-114.375,-23.90582
-87.5,-113.125,-23.867384
-87.5,-111.875,-23.829226
-87.5,-110.625,-23.791311
-87.5,-109.375,-23.753643
-87.5,-108.125,-23.71622
-87.5,-106.875,-23.679062
-87.5,-105.625,-23.642115
-87.5,-104.375,-23.605415
-87.5,-103.125,-23.568947
-87.5,-101.875,-23.53271
-87.5,-100.625,-23.496685
-87.5,-99.375,-22.307947
-87.5,-98.125,-22.23349
-87.5,-96.875,-22.15966
-87.5,-95.625,-22.08649
-87.5,-94.375,-22.01397
-87.5,-93.125,-21.942122
-87.5,-91.875,-21.870953
-87.5,-90.625,-21.800474
-87.5,-89.375,-21.730701
-87.5,-88.125,-21.661636
-87.5,-86.875,-21.593311
-87.5,-85.625,-21.525705
-87.5,-84.375,-21.458853
-87.5,-83.125,-21.39274
-87.5,-81.875,-21.32741
-87.5,-80.625,-21.262863
